Season,Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
2015,Mike Augliera,BOS,LEVEL,25,114,6.078947368,2.684210526,2.26470588,0.789473684,0.14779271,0.06525912,0.08253359,0.31120332,1.614035088,0.35443038,0.62857143,5.210526316,4.08451959,1.126006726,3.886489229,sa621541
2014,Kurt Heyer,STL,LEVEL,23,140,6.621428571,2.442857143,2.71052632,1.157142857,0.17252931,0.06365159,0.10887772,0.26086957,1.3,0.29234339,0.64713065,4.628571429,4.284315831,0.344255597,3.899803518,sa621615
2019,Alfred Gutierrez,SFG,LEVEL,24,123.1,8.756780411,4.378390205,2,0.656758531,0.22181146,0.11090573,0.11090573,0.25,1.451355272,0.31700288,0.7117853,4.086497525,3.754535216,0.331962309,4.103359765,sa656043
2018,Harold Arauz,PHI,LEVEL,23,131.1,7.743674915,2.878180057,2.69047619,1.164977642,0.19859402,0.07381371,0.12478031,0.27428571,1.41624733,0.32151899,0.69427527,4.591382472,4.296597381,0.294785091,3.714012605,sa657710
2017,Collin Wiles,TEX,LEVEL,23,150,6.42,1.68,3.82142857,1.32,0.16640747,0.04354588,0.12286159,0.29064039,1.366666667,0.32291667,0.66037736,4.92,4.475590096,0.444409904,3.990029887,sa657869
2016,Nick Travieso,CIN,LEVEL,22,117.1,6.980133455,4.065352452,1.71698113,0.843752396,0.17843137,0.10392157,0.0745098,0.24222222,1.380685738,0.2816092,0.7421875,3.835238162,4.521737884,-0.686499722,4.328337821,sa657906
2016,Teddy Stankiewicz,BOS,LEVEL,22,135.2,6.434873271,2.587217088,2.48717949,1.061422395,0.17047452,0.0685413,0.10193322,0.27151052,1.334148983,0.30731707,0.6884058,4.710061879,4.478550277,0.231511602,4.199163032,sa657954
2017,Teddy Stankiewicz,BOS,LEVEL,23,139.2,6.894971243,2.319803409,2.97222222,0.837706787,0.17598684,0.05921053,0.11677631,0.30017762,1.467776848,0.35214447,0.66905005,5.02624072,3.869429986,1.156810734,4.028851879,sa657954
2018,Teddy Stankiewicz,BOS,LEVEL,24,148.1,6.916869823,2.366297571,2.92307692,1.395508824,0.17868339,0.06112853,0.11755486,0.26395939,1.314609762,0.29295154,0.67915691,4.671920846,4.758806563,-0.086885717,4.20418347,sa657954
2014,Corey Black,CHC,LEVEL,22,124.1,8.6139641,5.139423959,1.67605634,0.941021288,0.22037037,0.13148148,0.08888889,0.21978022,1.375338806,0.26934985,0.7793765,3.474540141,4.682832584,-1.208292443,4.25037298,sa658004
2017,Zach Lovvorn,KCR,LEVEL,23,117.1,7.133542982,2.60796195,2.73529412,0.613638106,0.17850288,0.06525912,0.11324376,0.29460581,1.500004259,0.35170604,0.64193168,4.832400085,3.613886397,1.218513687,3.945240845,sa658011
2016,Zach Jemiola,COL,LEVEL,22,162,5.111111111,2.555555556,2,0.833333333,0.13124108,0.06562054,0.06562054,0.2879257,1.432098765,0.31725417,0.68181818,4.388888889,4.444579724,-0.055690835,4.493258922,sa658131
2016,Jordan Guerrero,CHW,LEVEL,22,136,7.147058824,4.830882353,1.47945205,0.860294118,0.18090452,0.12227806,0.05862646,0.25626204,1.514705882,0.30150754,0.70020747,4.830882353,4.695029926,0.135852427,4.459682958,sa658262
2017,Jordan Guerrero,CHW,LEVEL,23,146.1,8.364484172,2.644653084,3.1627907,0.492028481,0.22077922,0.06980519,0.15097403,0.26315789,1.318909677,0.33333333,0.67640693,4.182242086,2.908078124,1.274163962,3.161771512,sa658262
2014,Duke von Schamann,CLE,LEVEL,23,135,4.533333333,2.266666667,2,1,0.12035398,0.06017699,0.06017699,0.26923077,1.288888889,0.28604119,0.71341463,4.2,4.79176688,-0.59176688,4.502089482,sa658267
2016,Michael Peoples,CLE,LEVEL,24,159,4.754716981,3,1.58490566,0.396226415,0.125,0.07886905,0.04613095,0.27079935,1.377358491,0.3045977,0.6830855,3.679245283,3.987090789,-0.307845506,4.336328521,sa658314
2016,Shane Dawson,TOR,LEVEL,22,134.1,6.364780414,4.823833577,1.31944444,0.669976886,0.16156463,0.12244898,0.03911565,0.26171875,1.53350265,0.3046683,0.71938776,4.22085438,4.608783491,-0.387929111,5.036942465,sa658332
2018,Cody Poteet,MIA,LEVEL,23,119.2,7.445661723,3.309182988,2.25,1.128130564,0.18965517,0.08429119,0.10536398,0.28237792,1.479104517,0.33053221,0.65644172,5.264609299,4.618518182,0.646091117,4.258420934,sa658640
2017,Jon Harris,TOR,LEVEL,23,143,7.111888112,2.958041958,2.40425532,1.258741259,0.1765625,0.0734375,0.103125,0.28692699,1.51048951,0.32675439,0.640625,5.412587413,4.532732457,0.879854955,4.12731071,sa658929
2018,Jon Harris,TOR,LEVEL,24,136.1,6.535468659,2.046459883,3.19354839,1.386311534,0.171875,0.05381944,0.11805556,0.28096118,1.342301644,0.3111639,0.70431472,4.753068116,4.649886495,0.103181621,4.212697913,sa658929
2016,Brad Markey,CHC,LEVEL,24,130.2,4.47702914,3.099481712,1.44444444,0.895405828,0.11669659,0.08078995,0.03590664,0.25544554,1.33162918,0.27166276,0.76781327,3.168359084,4.812372973,-1.644013889,4.674950045,sa659004
2015,Jonathan Dziedzic,KCR,LEVEL,24,138.1,6.050617315,2.277114043,2.65714286,0.585543611,0.16117851,0.06065858,0.10051993,0.25508318,1.25060549,0.29384966,0.72490706,3.122899259,3.578638372,-0.455739113,3.884041544,sa659070
2017,Grayson Long,LAA,LEVEL,23,121.2,8.210936421,2.810951207,2.92105263,0.517806801,0.22653061,0.07755102,0.14897959,0.22321429,1.13424347,0.28181818,0.78668684,2.515061606,3.071994213,-0.556932606,3.620903541,sa659274
2016,D.J. Brown,CLE,LEVEL,25,131.2,7.997447655,2.870878646,2.78571429,0.956959549,0.20634921,0.07407407,0.13227514,0.26937984,1.374679986,0.32467532,0.68661972,4.784797743,4.125246593,0.659551149,3.918104457,sa659293
2019,Mario Sanchez,WSN,LEVEL,24,113.2,8.788830545,1.346037111,6.52941176,1.266858457,0.24887892,0.03811659,0.21076233,0.22117647,0.976536727,0.26174497,0.80993521,2.850431528,3.601833636,-0.751402107,2.860173009,sa691863
2018,Jaron Long,WSN,LEVEL,26,123.1,5.618934097,1.970275592,2.85185185,0.656758531,0.14750958,0.05172414,0.09578544,0.27530364,1.321625192,0.31127451,0.70673712,3.648658504,3.710671907,-0.062013402,3.789355905,sa706969
2018,Dedgar Jimenez,BOS,LEVEL,22,137.1,7.601960611,3.604377876,2.10909091,1.179614578,0.20069204,0.09515571,0.10553633,0.238921,1.303401293,0.27532468,0.72243346,4.390787594,4.632991089,-0.242203494,4.264455111,sa736925
2019,Gerson Garabito,KCR,LEVEL,23,141,7.212765957,3.829787234,1.88333333,0.829787234,0.17993631,0.0955414,0.08439491,0.26523297,1.475177305,0.3125,0.77077077,3.765957447,4.535766564,-0.769809117,4.835988167,sa737361
2017,Trey Ball,BOS,LEVEL,23,124.2,7.435809006,4.114962266,1.80701754,1.227269448,0.18101933,0.10017575,0.08084358,0.31818182,1.748658429,0.37305699,0.65434565,5.270039393,4.861399413,0.408639979,4.373581925,sa737438
2019,Ofreidy Gomez,KCR,LEVEL,23,115.2,8.636862732,3.501430837,2.46666667,0.93371489,0.222,0.09,0.132,0.24943311,1.340053777,0.3081761,0.70302234,4.046097856,4.410311596,-0.364213739,4.401460732,sa737451
2016,Cody Dickson,PIT,LEVEL,24,140,6.75,5.978571429,1.12903226,0.514285714,0.17156863,0.15196078,0.01960785,0.24901961,1.571428571,0.29974811,0.77594123,3.664285714,4.7867314,-1.122445686,5.141742384,sa737782
2018,Sean Brady,CLE,LEVEL,24,143,5.979020979,3.335664336,1.79245283,1.06993007,0.15472313,0.08631922,0.06840391,0.26523297,1.405594406,0.29372197,0.66037736,4.531468531,4.721198188,-0.189729656,4.209461982,sa737808
2019,Sean Brady,PIT,LEVEL,25,138,5.347826087,2.347826087,2.27777778,0.97826087,0.14236111,0.0625,0.07986111,0.2537594,1.239130435,0.27586207,0.70886076,3.652173913,4.351909275,-0.699735362,4.155354188,sa737808
2017,Conner Greene,TOR,LEVEL,22,132.2,6.241189998,5.630638803,1.10843373,0.474873152,0.15057283,0.13584288,0.01472995,0.26908397,1.688437874,0.31529412,0.6507791,5.291443694,4.491368555,0.800075139,4.868694164,sa737829
2017,Joe Gunkel,MIA,LEVEL,25,115.1,5.384408617,1.638733057,3.28571429,1.326593427,0.14052953,0.04276986,0.09775967,0.28017241,1.309252337,0.2989418,0.64564565,4.916199172,4.535059416,0.381139756,3.800001661,sa738176
2017,Austin Coley,PIT,LEVEL,24,143.2,7.141514383,1.941990753,3.67741935,0.62644863,0.19095477,0.0519263,0.13902847,0.25760286,1.218094558,0.30804598,0.79166667,3.006953424,3.336408795,-0.329455371,3.596438792,sa738368
2019,Griffin Jax,MIN,LEVEL,24,111.1,6.790439481,1.940125566,3.5,0.404192826,0.18625277,0.05321508,0.13303769,0.2327791,1.095811662,0.28012048,0.74380165,2.667672653,3.181513137,-0.513840483,3.515349827,sa738570
2017,Tyler Viza,PHI,LEVEL,22,139.2,6.443898358,3.093071212,2.08333333,1.288779672,0.16366612,0.07855974,0.08510638,0.27436823,1.431977413,0.30414747,0.65745856,5.21955767,4.878974062,0.340583609,4.344051145,sa738610
2015,Hobbs Johnson,MIL,LEVEL,24,117.1,7.210247745,5.90626677,1.22077922,0.383523816,0.18431373,0.15098039,0.03333334,0.21126761,1.423299496,0.25993884,0.70658683,3.835238162,4.403034965,-0.567796803,4.685180819,sa738890
2018,Zack Brown,MIL,LEVEL,23,125.2,8.307670284,2.578242502,3.22222222,0.572942778,0.2306163,0.07157058,0.15904572,0.20562771,1.042437555,0.25739645,0.73717949,2.435006807,3.325252085,-0.890245278,3.366224539,sa738901
2019,Daniel McGrath,BOS,LEVEL,24,112.1,9.053439313,3.605351939,2.51111111,0.40059466,0.25623583,0.10204082,0.15419501,0.18227848,1.041546116,0.24187726,0.83783784,1.682497571,2.966001473,-1.283503902,3.540970773,sa739598
2015,Jake Sanchez,OAK,LEVEL,25,142,6.338028169,2.598591549,2.43902439,0.76056338,0.15797788,0.06477093,0.09320695,0.29251701,1.5,0.33613445,0.64935065,4.5,3.937555037,0.562444963,4.035187598,sa739743
2015,Jared Mortensen,TBR,LEVEL,27,114.1,7.556873332,2.755110069,2.74285714,0.944609166,0.20425532,0.07446809,0.12978723,0.24249423,1.224493364,0.28615385,0.71086262,3.778436666,3.959578613,-0.181141947,3.40994332,sa753432
2006,Seung Song,KCR,LEVEL,26,130.2,6.818859767,4.821415997,1.41428571,1.102037942,0.16981132,0.12006861,0.04974271,0.27111984,1.591832583,0.30964467,0.68037975,5.372434968,5.025915367,0.346519601,,sa75573
2015,Misael Siverio,SEA,LEVEL,26,122,8.114754098,3.836065574,2.11538462,0.442622951,0.20754717,0.09811321,0.10943396,0.27253669,1.491803279,0.3434903,0.67583047,4.352459016,3.442944287,0.909514729,3.729374076,sa802747
2018,Norge Ruiz,OAK,LEVEL,24,121,5.652892562,2.52892562,2.23529412,0.892561983,0.14643545,0.0655106,0.08092485,0.29894737,1.454545455,0.33591731,0.70921986,4.685950413,4.575736723,0.11021369,4.816469549,sa817357
2016,Matt Gage,SFG,LEVEL,23,136,7.014705882,2.25,3.11764706,0.132352941,0.18794326,0.06028369,0.12765957,0.24667932,1.205882353,0.30548926,0.68209501,3.375,2.806689383,0.568310617,3.474433271,sa827398
2017,Preston Morrison,CHC,LEVEL,23,119.1,6.486051627,2.865929789,2.26315789,1.05586887,0.16538462,0.07307692,0.0923077,0.27272727,1.399445248,0.30831099,0.62659847,5.505601963,4.378456652,1.127145311,3.863453856,sa827432
2017,Lucas Long,BAL,LEVEL,24,128.1,7.433785974,2.31429186,3.21212121,0.490910394,0.20267686,0.06309751,0.13957935,0.25357873,1.223379872,0.31117021,0.76248313,2.945462367,3.076987808,-0.131525442,3.168978678,sa827466
2016,Kevin McAvoy,BOS,LEVEL,22,116.1,6.111765354,4.022934157,1.51923077,0.773641184,0.1522158,0.10019268,0.05202312,0.27472527,1.521494329,0.31420765,0.59428571,5.80230888,4.767906129,1.034402751,4.707400772,sa827491
2017,Kevin McAvoy,BOS,LEVEL,23,117.2,7.41924245,3.518403636,2.10869565,0.611896285,0.18982387,0.09001957,0.0998043,0.25770925,1.3852652,0.31232092,0.66953317,4.283273992,3.91342347,0.369850522,4.035342312,sa827491
2017,Grant Holmes,OAK,LEVEL,21,148.1,9.101144504,3.701132098,2.45901639,0.91011445,0.23291925,0.0947205,0.13819875,0.25958188,1.41573359,0.32762836,0.69191919,4.489897955,4.02345689,0.466441065,3.765293105,sa828669
2017,Spencer Adams,CHW,LEVEL,21,152.2,6.661557183,2.358073339,2.825,1.120084836,0.17173252,0.06079027,0.11094225,0.2775974,1.382092985,0.31404959,0.71351931,4.421387511,4.075969937,0.345417573,3.446652372,sa828687
2015,Andrew Morales,STL,LEVEL,22,129.2,5.899727425,3.192793666,1.84782609,1.179945485,0.14358108,0.0777027,0.06587838,0.31180812,1.658093329,0.34545455,0.70696721,4.997416172,4.846834427,0.150581745,4.608031606,sa828705
2019,Trey Supak,MIL,LEVEL,23,122.2,6.676612302,1.687495417,3.95652174,0.440216196,0.19320594,0.04883227,0.14437367,0.18961625,0.87228024,0.22543353,0.76254826,2.201080979,3.135236918,-0.934155939,3.591009512,sa828707
2019,Sam Hentges,CLE,LEVEL,22,128.2,8.81344816,4.476672081,1.96875,0.769428014,0.21428571,0.10884354,0.10544217,0.28298279,1.64766403,0.35492228,0.62753036,5.106204093,3.839141867,1.267062225,3.933283645,sa828881
2016,Tyler Eppler,PIT,LEVEL,23,162.1,5.876809052,1.829572629,3.21212121,0.776182328,0.15542522,0.0483871,0.10703812,0.27371695,1.287477035,0.30975143,0.7011259,3.991794827,3.894095388,0.09769944,4.117439904,sa829043
2017,Emilio Ogando,KCR,LEVEL,23,133,5.616541353,2.436090226,2.30555556,1.015037594,0.14928058,0.0647482,0.08453238,0.25193798,1.248120301,0.27511962,0.72483221,3.45112782,4.435890847,-0.984763028,4.511832421,sa829049
2018,Emilio Ogando,KCR,LEVEL,24,118.1,7.149315903,5.476071755,1.30555556,1.673244147,0.17375231,0.13308688,0.04066543,0.27489177,1.681694875,0.30346821,0.77054795,4.791562786,6.282763667,-1.491200881,5.408748584,sa829049
2018,Seth Varner,CIN,LEVEL,26,119.1,7.466501292,2.337995354,3.19354839,1.432964894,0.20162933,0.06313646,0.13849287,0.22807018,1.131288074,0.25147929,0.73843416,3.393864223,4.655546174,-1.26168195,3.924691896,sa829168
2019,Tanner Banks,CHW,LEVEL,27,123.1,6.202719458,1.532436572,4.04761905,0.875678041,0.16536965,0.04085603,0.12451362,0.26844262,1.232435762,0.30434783,0.64194009,4.232443865,3.817200274,0.415243592,3.694375465,sa829193
2017,Brandon Barker,BAL,LEVEL,24,117.2,7.878164663,3.365429565,2.34090909,0.764870356,0.19922631,0.08510638,0.11411993,0.27467811,1.461752235,0.33427762,0.69090909,4.66570917,3.879429232,0.786279938,3.963252623,sa829237
2017,Corey Ray,KCR,LEVEL,24,143,5.853146853,3.713286713,1.57627119,1.258741259,0.14485981,0.09190031,0.0529595,0.29209622,1.601398601,0.31982942,0.65841584,5.412587413,5.091813872,0.320773541,4.667610983,sa829315
2017,Zach Hedges,CHC,LEVEL,24,129,4.953488372,2.093023256,2.36666667,0.76744186,0.12769784,0.05395683,0.07374101,0.27342256,1.341085271,0.29931973,0.71606476,3.488372093,3.888283789,-0.399911696,3.797767936,sa829393
2018,Jake Paulson,CLE,LEVEL,26,115.1,7.101176582,2.49711704,2.84375,0.780349075,0.19279661,0.06779661,0.125,0.23690205,1.179194158,0.27810651,0.77235772,3.043361392,3.737105424,-0.693744032,3.544704531,sa829444
2019,Jake Paulson,CLE,LEVEL,27,120.1,5.459848911,2.393358427,2.28125,0.373962254,0.14202335,0.06225681,0.07976654,0.2776618,1.371194932,0.319202,0.67701863,3.664830091,3.370196391,0.2946337,3.645870954,sa829444
2017,Parker French,COL,LEVEL,24,128.2,4.826412087,3.637296066,1.32692308,1.538856028,0.11734694,0.08843537,0.02891157,0.28947368,1.601032029,0.29931973,0.56919643,6.365268115,5.680992194,0.684275921,4.944719368,sa829473
2019,Alex Faedo,DET,LEVEL,23,115.1,10.4566776,1.950872687,5.36,1.326593427,0.2832981,0.05285412,0.23044398,0.23529412,1.118500341,0.29896907,0.76438849,3.901745375,3.569594938,0.332150437,2.964269758,sa829855
2019,Bo Takahashi,ARI,LEVEL,22,118.2,7.887618305,2.882014381,2.73684211,0.910109804,0.21355236,0.07802875,0.13552361,0.24379233,1.230333625,0.29357798,0.73964497,3.716281702,3.972435364,-0.256153662,3.861498657,sa830370
2016,Brett Ash,SEA,LEVEL,25,135.1,3.9236552,2.061581546,1.90322581,0.598523675,0.09966216,0.05236486,0.0472973,0.31891892,1.536949683,0.3449692,0.67527309,4.455676244,4.132839855,0.32283639,4.241637109,sa832338
2018,Nathan Bannister,SEA,LEVEL,24,138,5.47826087,3.130434783,1.75,1.434782609,0.13504823,0.07717042,0.05787781,0.30350877,1.601449275,0.32543103,0.65396498,6.065217391,5.437277027,0.627940364,5.04864226,sa857696
2017,Casey Delgado,NYM,LEVEL,27,113.2,6.334292285,4.354825946,1.45454545,0.554250575,0.15873016,0.10912698,0.04960318,0.27865169,1.574775443,0.32681564,0.69284065,4.592361907,4.175183992,0.417177914,4.552480703,sa872243
2019,Brandon Gold,COL,LEVEL,24,144,7.1875,1.375,5.22727273,0.9375,0.18883415,0.03612479,0.15270936,0.28571429,1.305555556,0.33481153,0.75144509,3.5625,3.511027633,0.051472367,3.547641554,sa872724
2019,Pedro Vasquez,PIT,LEVEL,23,123,6.658536585,2.12195122,3.13793103,0.585365854,0.1812749,0.05776892,0.12350598,0.22814499,1.105691057,0.26756757,0.72981366,2.707317073,3.341481562,-0.634164489,4.052350321,sa872824
2019,Denyi Reyes,BOS,LEVEL,22,151.1,6.898693949,2.200445484,3.13513514,0.832600994,0.18441971,0.05882353,0.12559618,0.24232082,1.182822047,0.28070175,0.67110036,4.163004969,3.692777462,0.470227507,3.988674911,sa872864
2018,Thomas Jankins,MIL,LEVEL,22,130.1,6.560119454,2.485940004,2.63888889,0.897700557,0.17657993,0.0669145,0.10966543,0.26262626,1.273660619,0.30232558,0.67183463,4.419448896,4.193686446,0.22576245,3.958943794,sa873276
2019,Alec Bettinger,MIL,LEVEL,23,146.1,9.656058933,2.152624603,4.48571429,0.799546281,0.2670068,0.05952381,0.20748299,0.22080292,1.066061708,0.28571429,0.69327731,3.444199365,3.127436731,0.316762634,3.009641634,sa873670
2019,Tanner Tully,CLE,LEVEL,24,129.1,5.219085917,1.87887093,2.77777778,0.62629031,0.13345196,0.0480427,0.08540926,0.29190207,1.407220203,0.32662192,0.66320646,4.38403217,3.634668603,0.749363567,4.020445422,sa873685
2018,Duncan Robinson,CHC,LEVEL,24,130.2,7.645388224,1.515302171,5.04545455,0.619896342,0.20108696,0.03985507,0.16123189,0.27099237,1.255098768,0.32920792,0.69250318,3.306113827,3.204325911,0.101787915,3.514537912,sa874105
2017,Jack Wynkoop,COL,LEVEL,23,150,4.8,1.32,3.63636364,1.02,0.12924071,0.0355412,0.09369951,0.28764805,1.28,0.3097166,0.67738232,4.44,4.191706816,0.248293184,4.256470729,sa875060
2019,Jack Wynkoop,COL,LEVEL,25,149,5.979865772,1.32885906,4.5,1.087248322,0.16445183,0.03654485,0.12790698,0.26816609,1.187919463,0.29718004,0.74772432,3.563758389,3.89558207,-0.331823681,3.623100944,sa875060
2017,Cory Taylor,SFG,LEVEL,23,127.2,7.049589959,4.088762176,1.72413793,0.634463096,0.17985612,0.10431655,0.07553957,0.2535497,1.433416625,0.30208333,0.69555302,4.300249875,4.055325189,0.244924686,4.328045397,sa875205
2019,Kyle Friedrichs,OAK,LEVEL,27,112.2,6.470395069,2.476324039,2.61290323,0.399407103,0.17161017,0.06567797,0.1059322,0.27752294,1.349108437,0.33142857,0.74666667,3.434901086,3.548293028,-0.113391943,4.33439164,sa875229
2019,James Naile,OAK,LEVEL,26,125,5.904,3.168,1.86363636,0.864,0.14539007,0.07801418,0.06737589,0.30273438,1.592,0.34210526,0.65194532,5.544,4.634660181,0.909339819,4.727909156,sa875263
2018,Matthew Kent,BOS,LEVEL,25,143.1,7.723274176,2.197679644,3.51428571,0.816281011,0.20364238,0.05794702,0.14569536,0.2544484,1.241863418,0.30516432,0.71342926,3.579078277,3.671451074,-0.092372797,3.585729391,sa875610
2019,Matthew Kent,BOS,LEVEL,26,122.1,6.253423024,2.869217623,2.17948718,0.220709048,0.15917603,0.07303371,0.08614232,0.27459016,1.414172789,0.3275,0.64846416,4.193471911,3.227970719,0.965501191,3.759823221,sa875610
2018,Justin Donatella,ARI,LEVEL,23,130,7.130769231,3.253846154,2.19148936,0.623076923,0.1900369,0.08671587,0.10332103,0.22857143,1.223076923,0.27248677,0.7331572,3.461538462,3.880424393,-0.418885932,4.365342844,sa875616
2019,Matt Milburn,OAK,LEVEL,25,150.2,5.137156522,2.210171992,2.32432432,1.075218807,0.13333333,0.05736434,0.07596899,0.29635762,1.433625076,0.322,0.6724846,4.89821901,4.67853351,0.2196855,4.752499573,sa913084
2019,Zac Lowther,BAL,LEVEL,23,148,9.364864865,3.831081081,2.44444444,0.486486486,0.25969646,0.10623946,0.153457,0.19428571,1.114864865,0.25895317,0.78085642,2.554054054,3.170749855,-0.616695801,3.489574388,sa915645
2019,Angel Rondon,STL,LEVEL,21,115,8.765217391,3.286956522,2.66666667,0.860869565,0.23284823,0.08731809,0.14553014,0.2281106,1.226086957,0.2829582,0.77335375,3.208695652,3.972399311,-0.763703659,4.309311238,sa917908
2019,Matt Manning,DET,LEVEL,21,133.2,9.965061876,2.558596968,3.89473684,0.471320494,0.28083491,0.07210626,0.20872865,0.19096509,0.980047377,0.25903614,0.73863636,2.558596968,2.534841252,0.023755716,2.632570022,sa917924
2019,Kyle Muller,ATL,LEVEL,21,111.2,9.671612936,5.480580664,1.76470588,0.402983872,0.25641026,0.14529915,0.11111111,0.20610687,1.334324377,0.28358209,0.76510067,3.143274204,3.746039811,-0.602765607,4.185471305,sa917931
2019,Lake Bachar,SDP,LEVEL,24,126.2,8.952608032,4.121041793,2.17241379,1.278944005,0.23507463,0.10820896,0.12686567,0.25635593,1.413154178,0.31402439,0.76971214,3.978936903,4.824340779,-0.845403875,4.38955604,sa917993
2019,Kenny Rosenberg,TBR,LEVEL,23,134,7.253731343,3.694029851,1.96363636,0.671641791,0.19459459,0.0990991,0.09549549,0.23790323,1.291044776,0.28571429,0.76687117,3.291044776,3.977384431,-0.686339654,4.147194908,sa918105
2019,Jesse Scholtens,SDP,LEVEL,25,125,9.288,2.88,3.225,1.08,0.23713235,0.07352941,0.16360294,0.28942116,1.48,0.36414566,0.64071856,5.4,3.978660181,1.421339819,3.658470158,sa918144
2018,Ryan Hartman,HOU,LEVEL,24,120.2,10.66571641,1.939221165,5.5,0.820439724,0.29916318,0.05439331,0.24476987,0.23111111,1.077345092,0.31418919,0.78044597,2.68507546,2.962820855,-0.277745395,2.920464137,sa918166
